id,title,authors,categories,abstract,update_date,versions
0704.0951,Correlation amplitude and entanglement entropy in random spin chains,"J. A. Hoyos, Andr\'e P. Vieira, Nicolas Laflorencie, E. Miranda",cond-mat.dis-nn cond-mat.str-el quant-ph,"  Using strong-disorder renormalization group, numerical exact diagonalization,
and quantum Monte Carlo methods, we revisit the random antiferromagnetic XXZ
spin-1/2 chain focusing on the long-length ...",2007-11-16,2
0704.0952,"SIM PlanetQuest: The Most Promising Near-Term Technique to Detect, Find
  Masses, and Determine Three-Dimensional Orbits of Nearby Habitable Planets","M. Shao (JPL), G. Marcy (Univ. California), S. Unwin (JPL), R. Allen
  (STScI), C. Beichman (MSC/Caltech), J. Catanzarite (JPL), B. Chaboyer
  (Dartmouth), D. Ciardi (MSC/Caltech), S. J. Edberg (JPL), D. Gallagher (JPL),
  A. Gould (Ohio State), T. Henry (Georgia State), K. Johnston (USNO), S.
  Kulkarni (Caltech), N. Law (Caltech), S. Majewski (Univ. Virginia), J. Marr
  (JPL), N. Law (JPL), X. Pan (JPL), S. Shaklan (JPL), E. Shaya (Univ.
  Maryland), A. Tanner (JPL), J. Tomsick (Univ. California), A. Wehrle (Space
  Sci Inst), G. Worthey (Washington State Univ)",astro-ph,"  The past two Decadal Surveys in Astronomy and Astrophysics recommended the
completion of a space-based interferometry mission, known today as SIM
PlanetQuest, for its unique ability to detect and ch...",2009-11-13,1
0704.0953,"IR observations of MS 1054-03: Star Formation and its Evolution in Rich
  Galaxy Clusters","Lei Bai, Delphine Marcillac, George H. Rieke, Marcia J. Rieke, Kim-Vy
  H. Tran, Joannah L. Hinz, Gregory Rudnick, Douglas M. Kelly, Myra Blaylock",astro-ph,"  We study the infrared (IR) properties of galaxies in the cluster MS 1054-03
at z=0.83 by combining MIPS 24 micron data with spectra of more than 400
galaxies and a very deep K-band selected catalog....",2009-06-23,1
0704.0954,"Sensor Networks with Random Links: Topology Design for Distributed
  Consensus",Soummya Kar and Jose M. F. Moura,cs.IT cs.LG math.IT,"  In a sensor network, in practice, the communication among sensors is subject
to:(1) errors or failures at random times; (3) costs; and(2) constraints since
sensors and networks operate under scarce ...",2009-11-13,1
0704.0955,Charges from Attractors,Nemani V. Suryanarayana and Matthias C. Wapler,hep-th gr-qc,"  We describe how to recover the quantum numbers of extremal black holes from
their near horizon geometries. This is achieved by constructing the
gravitational Noether-Wald charges which can be used f...",2008-11-26,2
0704.0956,"Nodeless d-wave superconducting pairing due to residual
  antiferromagnetism in underdoped Pr$_{2-x}$Ce$_x$CuO$_{4-\delta}$","Tanmoy Das, R. S. Markiewicz, A. Bansil",cond-mat.supr-con,"  We have investigated the doping dependence of the penetration depth vs.
temperature in electron doped Pr$_{2-x}$Ce$_x$CuO$_{4-\delta}$ using a model
which assumes the uniform coexistence of (mean-fi...",2009-11-13,2
0704.0957,One-dimensional Brownian particle systems with rank dependent drifts,Soumik Pal and Jim Pitman,math.PR,"  We study interacting systems of linear Brownian motions whose drift vector at
every time point is determined by the relative ranks of the coordinate
processes at that time. Our main objective has be...",2008-01-22,2
0704.0958,Simultaneous Swift and REM monitoring of the blazar PKS0537-441 in 2005,"E. Pian (1), P. Romano (2,3), A. Treves (4), G. Ghisellini (2), S.
  Covino (2), A. Cucchiara (5), A. Dolcini (4), G. Tagliaferri (2), C.
  Markwardt (6), S. Campana (2), G. Chincarini (2,3), N. Gehrels (6), P. Giommi
  (7), L. Maraschi (8), S.D. Vergani (9,10), F.M. Zerbi (2), E. Molinari (2),
  V. Testa (11), G. Tosti (12), F. Vitali (11), L.A. Antonelli (11), P. Conconi
  (2), G. Malaspina (2), L. Nicastro (13), E. Palazzi (13), E.J.A. Meurs (9),
  L. Norci (10) ((1) INAF-Trieste, (2) INAF-Brera/Merate, (3) Univ.
  Milano-Bicocca, (4) Univ. Insubria, (5) Penn State, (6) GSFC-NASA, (7) ASI
  ASDC, (8) INAF-Brera/Milano, (9) Dunsink Obs., (10) School of Physical
  Sciences and NCPST, Dublin, (11) INAF-Rome, (12) Univ. Perugia, (13)
  INAF-IASF/Bologna)",astro-ph,"  The blazar PKS0537-441 has been observed by Swift between the end of 2004 and
November 2005. The BAT monitored it recurrently for a total of 2.7 Ms, and the
XRT and UVOT pointed it on seven occasion...",2009-06-23,1
0704.0959,Theoretical Status of Pentaquarks,"Takumi Doi (Kentucky U., Riken BNL)",hep-ph,"  We review the current status of the theoretical pentaquark search from the
direct QCD calculation. The works from the QCD sum rule and the lattice QCD in
the literature are carefully examined. The i...",2008-11-26,1
0704.0960,Generating Squeezed States of Nanomechanical Resonator,Wen Yi Huo and Gui Lu Long,quant-ph,"  We propose a scheme for generating squeezed states in solid state circuits
consisting of a nanomechanical resonator (NMR), a superconducting Cooper-pair
box (CPB) and a superconducting transmission ...",2011-11-09,2
0704.0961,On the orbital period of the magnetic Cataclysmic Variable HS 0922+1333,"G. H. Tovmassian (1), S.V. Zharikov (1) ((1) Instituto de Astronomia,
  Universidad Nacional Autonoma de Mexico, Ensenada, Mexico)",astro-ph,"  Context: The object HS 0922+1333 was visited briefly in 2002 in a mini survey
of low accretion rate polars (LARPs) in order to test if they undergo high
luminosity states similar to ordinary polars....",2009-11-13,1
0704.0962,The Einstein-Varicak Correspondence on Relativistic Rigid Rotation,Tilman Sauer,physics.hist-ph,"  The historical significance of the problem of relativistic rigid rotation is
reviewed in light of recently published correspondence between Einstein and the
mathematician Vladimir Varicak from the y...",2016-11-15,1
0704.0963,Nova Geminorum 1912 and the Origin of the Idea of Gravitational Lensing,Tilman Sauer,physics.hist-ph astro-ph,"  Einstein's early calculations of gravitational lensing, contained in a
scratch notebook and dated to the spring of 1912, are reexamined. A hitherto
unknown letter by Einstein suggests that he entert...",2013-12-17,1
0704.0964,Upper bounds on entangling rates of bipartite Hamiltonians,Sergey Bravyi,quant-ph,"  We discuss upper bounds on the rate at which unitary evolution governed by a
non-local Hamiltonian can generate entanglement in a bipartite system. Given a
bipartite Hamiltonian H coupling two finit...",2009-11-13,1
0704.0965,Separability Criterion for Multipartite Pure States,Zongwen Yu and Su Hu,quant-ph,"  In this paper, we give out some effective criterions which can be used to
judge the separability of multipartite pure states. We obtain the relationship
between separability and Schmidt decomposable...",2007-05-23,1
0704.0966,"Cluster properties from two-particle angular correlations in p+p
  collisions at $\sqrt{s}$ = 200 and 410 GeV","B.Alver, et al, the PHOBOS Collaboration",nucl-ex,"  We present results on two-particle angular correlations in proton-proton
collisions at center of mass energies of 200 and 410 GeV. The PHOBOS experiment
at the Relativistic Heavy Ion Collider has a ...",2008-11-26,1
0704.0967,"Cross-Layer Optimization of MIMO-Based Mesh Networks with Gaussian
  Vector Broadcast Channels",Jia Liu and Y. Thomas Hou,cs.IT cs.AR math.IT,"  MIMO technology is one of the most significant advances in the past decade to
increase channel capacity and has a great potential to improve network capacity
for mesh networks. In a MIMO-based mesh ...",2007-07-13,1
0704.0968,"Criteria in the Selection of Target Events for Planetary Microlensing
  Follow-Up Observation",Cheongho Han (Chunguk Natl. Univ.),astro-ph,"  To provide criteria in the selection of target events preferable for
planetary lensing follow-up observations, we investigate the variation of the
probability of detecting planetary signals dependin...",2009-06-23,1
0704.0969,"The Necessary and Sufficient Conditions of Separability for Bipartite
  Pure States in Infinite Dimensional Hilbert Spaces",Su Hu and Zongwen Yu,quant-ph,"  In this paper, we present the necessary and sufficient conditions of
separability for bipartite pure states in infinite dimensional Hilbert spaces.
Let $M$ be the matrix of the amplitudes of $\ket\p...",2007-05-23,1
0704.0970,Magnetic fields in protoplanetary disks,Mark Wardle (Macquarie University),astro-ph,"  Magnetic fields likely play a key role in the dynamics and evolution of
protoplanetary discs. They have the potential to efficiently transport angular
momentum by MHD turbulence or via the magnetoce...",2009-06-23,3
0704.0971,"D0-anti-D0 Mixing and CP Violation in D0 vs anti-D0 to K*(+-) K(-+)
  Decays",Zhi-zhong Xing and Shun Zhou,hep-ph hep-ex,"  The noteworthy BaBar and Belle evidence for $D^0$-$\bar{D}^0$ mixing
motivates us to study its impact on $D^0\to K^{*\pm} K^\mp$ decays and their
CP-conjugate processes. We show that both the $D^0$-...",2008-11-26,3
0704.0972,"The dissolution of the vacancy gas and grain boundary diffusion in
  crystalline solids",Fedor V.Prigara,cond-mat.stat-mech,"  Based on the formula for the number density of vacancies in a solid under the
stress or tension, the model of grain boundary diffusion in crystalline solids
is developed. We obtain the activation en...",2007-05-23,4
0704.0973,"X-ray Timing Observations of PSR J1930+1852 in the Crab-like SNR
  G54.1+0.3","Fangjun Lu, Q.Daniel Wang, E. V. Gotthelf, and Jinlu Qu",astro-ph,"  We present new X-ray timing and spectral observations of PSR J1930+1852, the
young energetic pulsar at the center of the non-thermal supernova remnant
G54.1+0.3. Using data obtained with the Rossi X...",2009-06-23,1
0704.0974,"Vortex-induced topological transition of the bilinear-biquadratic
  Heisenberg antiferromagnet on the triangular lattice",Hikaru Kawamura and Atsushi Yamamoto,cond-mat.stat-mech cond-mat.mtrl-sci,"  The ordering of the classical Heisenberg antiferromagnet on the triangular
lattice with the the bilinear-biquadratic interaction is studied by Monte Carlo
simulations. It is shown that the model exh...",2009-11-13,1
0704.0975,Recurrence analysis of the Portevin-Le Chatelier effect,"A. Sarkar, Charles L. Webber Jr., P. Barat, P. Mukherjee",cond-mat.stat-mech cond-mat.mtrl-sci,"  Tensile tests were carried out by deforming polycrystalline samples of
Al-2.5%Mg alloy at room temperature in a wide range of strain rates where the
Portevin-Le Chatelier (PLC) effect was observed. ...",2009-11-13,1
0704.0976,A Topological Glass,Jean-Pierre Eckmann,cond-mat.stat-mech cond-mat.dis-nn nlin.CD,"  We propose and study a model with glassy behavior. The state space of the
model is given by all triangulations of a sphere with $n$ nodes, half of which
are red and half are blue. Red nodes want to ...",2009-11-13,1
0704.0977,"Anomalous pressure behavior of tangential modes in single-wall carbon
  nanotubes","Wei Yang, Ru-Zhi Wang, Yu-Fang Wang, Xue-Mei Song, Bo Wang, Hui Yan",cond-mat.mes-hall,"  Using the molecular dynamics simulations and the force constant model we have
studied the Raman-active tangential modes (TMs) of a (10, 0) single-wall carbon
nanotube (SWNT) under hydrostatic pressu...",2009-11-13,1
0704.0978,"Distribution of the molecular absorption in front of the quasar
  B0218+357","S. Muller, M. Guelin, F. Combes, T. Wiklind",astro-ph,"  The line of sight to the quasar B0218+357, one of the most studied lensed
systems, intercepts a z=0.68 spiral galaxy, which splits its image into two
main components A and B, separated by ca. 0.3'',...",2009-11-13,1
0704.0979,"Cosmogenic neutrinos as a probe of the transition from Galactic to
  extragalactic cosmic rays","Hajime Takami, Kohta Murase, Shigehiro Nagataki, and Katsuhiko Sato",astro-ph,"  There are two promising scenarios that explain the ankle, which is a dip in
the spectrum of cosmic rays at $\sim 10^{19}$ eV. A scenario interprets the
ankle as the transition from Galactic to extra...",2009-06-23,2
0704.0980,Spin state mixing in InAs double quantum dots,"A. Pfund, I. Shorubalko, K. Ensslin, R. Leturcq",cond-mat.mes-hall,"  We quantify the contributions of hyperfine and spin-orbit mediated
singlet-triplet mixing in weakly coupled InAs quantum dots by electron
transport spectroscopy in the Pauli spin blockade regime. In...",2009-11-13,1
0704.0981,"Construction of Complete Embedded Self-Similar Surfaces under Mean
  Curvature Flow. Part II",Xuan Hien Nguyen,math.DG,"  We study the Dirichlet problem associated to the equation for self-similar
surfaces for graphs over the Euclidean plane with a disk removed. We show the
existence of a solution provided the boundary...",2019-09-19,1
0704.0982,Daemons and DAMA: Their Celestial-Mechanics Interrelations,Edward M. Drobyshevski and Mikhail E. Drobyshevski,physics.gen-ph,"  The assumption of the capture by the Solar System of the electrically charged
Planckian DM objects (daemons) from the galactic disk is confirmed not only by
the St.Petersburg (SPb) experiments detec...",2007-12-16,3
0704.0983,Form factors of the exotic baryons with isospin I=5/2,"S. M. Gerasyuta, M. A. Durnev",hep-ph,"  The electromagnetic form factors of the exotic baryons are calculated in the
framework of the relativistic quark model at small and intermediate momentum
transfer. The charge radii of the E+++ baryo...",2009-11-13,1
0704.0984,Transfer of a Polaritonic Qubit through a Coupled Cavity Array,"Sougato Bose, Dimitris G. Angelakis, Daniel Burgarth",quant-ph,"  We demonstrate a scheme for quantum communication between the ends of an
array of coupled cavities. Each cavity is doped with a single two level system
(atoms or quantum dots) and the detuning of th...",2015-05-13,1
